timestamp,node_id,target_node,latency_ms,rssi_dbm,packet_loss_pct,uptime_s,anomaly_label,anomaly_type
180,esp32_01,esp32_02,8.5,-27,0.0000,180,0,normal
180,esp32_01,esp32_03,13.0,-30,0.0000,180,0,normal
180,esp32_01,esp32_04,8.6,-24,0.0000,180,0,normal
180,esp32_02,esp32_01,9.8,-27,0.0000,180,0,normal
180,esp32_02,esp32_03,8.8,-31,0.0000,180,0,normal
180,esp32_02,esp32_04,6.3,-32,0.0000,180,0,normal
180,esp32_03,esp32_01,13.6,-30,0.0000,180,0,normal
180,esp32_03,esp32_02,11.4,-32,0.0000,180,0,normal
180,esp32_03,esp32_04,12.5,-22,0.0000,180,0,normal
180,esp32_04,esp32_01,12.4,-28,0.0000,180,0,normal
180,esp32_04,esp32_02,10.2,-35,0.0000,180,0,normal
180,esp32_04,esp32_03,13.6,-21,0.0000,180,0,normal
185,esp32_01,esp32_02,6.6,-23,0.0000,185,0,normal
185,esp32_01,esp32_03,11.2,-28,0.0000,185,0,normal
185,esp32_01,esp32_04,9.6,-27,0.0000,185,0,normal
185,esp32_02,esp32_01,10.6,-24,0.0000,185,0,normal
185,esp32_02,esp32_03,9.4,-29,0.0000,185,0,normal
185,esp32_02,esp32_04,7.4,-34,0.0000,185,0,normal
185,esp32_03,esp32_01,14.3,-31,0.0000,185,0,normal
185,esp32_03,esp32_02,10.7,-34,0.0000,185,0,normal
185,esp32_03,esp32_04,10.5,-20,0.0000,185,0,normal
185,esp32_04,esp32_01,12.6,-30,0.0000,185,0,normal
185,esp32_04,esp32_02,11.0,-36,0.0000,185,0,normal
185,esp32_04,esp32_03,12.8,-24,0.0000,185,0,normal
190,esp32_01,esp32_02,7.7,-26,0.0000,190,0,normal
190,esp32_01,esp32_03,12.1,-29,0.0000,190,0,normal
190,esp32_01,esp32_04,9.0,-25,0.0000,190,0,normal
190,esp32_02,esp32_01,9.3,-26,0.0000,190,0,normal
190,esp32_02,esp32_03,10.1,-30,0.0000,190,0,normal
190,esp32_02,esp32_04,6.9,-33,0.0000,190,0,normal
190,esp32_03,esp32_01,14.8,-32,0.0000,190,0,normal
190,esp32_03,esp32_02,11.7,-31,0.0000,190,0,normal
190,esp32_03,esp32_04,11.6,-21,0.0000,190,0,normal
190,esp32_04,esp32_01,13.2,-29,0.0000,190,0,normal
190,esp32_04,esp32_02,10.3,-34,0.0000,190,0,normal
190,esp32_04,esp32_03,13.4,-22,0.0000,190,0,normal
195,esp32_01,esp32_02,7.1,-25,0.0000,195,0,normal
195,esp32_01,esp32_03,11.8,-27,0.0000,195,0,normal
195,esp32_01,esp32_04,10.2,-26,0.0000,195,0,normal
195,esp32_02,esp32_01,10.4,-27,0.0000,195,0,normal
195,esp32_02,esp32_03,8.3,-31,0.0000,195,0,normal
195,esp32_02,esp32_04,7.5,-32,0.0000,195,0,normal
195,esp32_03,esp32_01,13.5,-30,0.0000,195,0,normal
195,esp32_03,esp32_02,10.9,-33,0.0000,195,0,normal
195,esp32_03,esp32_04,12.2,-19,0.0000,195,0,normal
195,esp32_04,esp32_01,11.7,-28,0.0000,195,0,normal
195,esp32_04,esp32_02,9.1,-35,0.0000,195,0,normal
195,esp32_04,esp32_03,12.9,-23,0.0000,195,0,normal
200,esp32_01,esp32_02,8.0,-24,0.0000,200,0,normal
200,esp32_01,esp32_03,12.3,-28,0.0000,200,0,normal
200,esp32_01,esp32_04,9.4,-24,0.0000,200,0,normal
200,esp32_02,esp32_01,9.6,-25,0.0000,200,0,normal
200,esp32_02,esp32_03,9.7,-29,0.0000,200,0,normal
200,esp32_02,esp32_04,6.8,-34,0.0000,200,0,normal
200,esp32_03,esp32_01,14.4,-33,0.0000,200,0,normal
200,esp32_03,esp32_02,11.0,-34,0.0000,200,0,normal
200,esp32_03,esp32_04,11.1,-22,0.0000,200,0,normal
200,esp32_04,esp32_01,13.8,-30,0.0000,200,0,normal
200,esp32_04,esp32_02,10.0,-33,0.0000,200,0,normal
200,esp32_04,esp32_03,13.0,-21,0.0000,200,0,normal
205,esp32_01,esp32_02,7.2,-27,0.3333,205,1,packet_loss
205,esp32_02,esp32_01,7.5,-26,0.3333,205,1,packet_loss
205,esp32_03,esp32_04,12.8,-21,0.3333,205,1,packet_loss
205,esp32_04,esp32_03,13.1,-22,0.3333,205,1,packet_loss
205,esp32_01,esp32_03,11.9,-29,0.0000,205,0,normal
205,esp32_01,esp32_04,9.6,-26,0.0000,205,0,normal
205,esp32_02,esp32_03,9.5,-30,0.0000,205,0,normal
205,esp32_02,esp32_04,6.5,-33,0.0000,205,0,normal
205,esp32_03,esp32_01,13.2,-31,0.0000,205,0,normal
205,esp32_03,esp32_02,10.2,-32,0.0000,205,0,normal
205,esp32_04,esp32_01,12.0,-29,0.0000,205,0,normal
205,esp32_04,esp32_02,9.4,-34,0.0000,205,0,normal
210,esp32_01,esp32_02,7.8,-25,0.3333,210,1,packet_loss
210,esp32_02,esp32_01,8.1,-24,0.3333,210,1,packet_loss
210,esp32_03,esp32_04,13.5,-22,0.5000,210,1,packet_loss
210,esp32_04,esp32_03,13.9,-23,0.5000,210,1,packet_loss
210,esp32_01,esp32_03,12.5,-28,0.0000,210,0,normal
210,esp32_01,esp32_04,10.1,-25,0.0000,210,0,normal
210,esp32_02,esp32_03,9.9,-31,0.0000,210,0,normal
210,esp32_02,esp32_04,7.0,-32,0.0000,210,0,normal
210,esp32_03,esp32_01,14.0,-30,0.0000,210,0,normal
210,esp32_03,esp32_02,11.1,-33,0.0000,210,0,normal
210,esp32_04,esp32_01,12.8,-28,0.0000,210,0,normal
210,esp32_04,esp32_02,10.1,-35,0.0000,210,0,normal
215,esp32_01,esp32_02,6.9,-26,0.3333,215,1,packet_loss
215,esp32_02,esp32_01,7.3,-27,0.3333,215,1,packet_loss
215,esp32_03,esp32_04,11.9,-20,0.3333,215,1,packet_loss
215,esp32_04,esp32_03,12.4,-21,0.3333,215,1,packet_loss
215,esp32_01,esp32_03,10.8,-30,0.0000,215,0,normal
215,esp32_01,esp32_04,9.2,-27,0.0000,215,0,normal
215,esp32_02,esp32_03,8.6,-29,0.0000,215,0,normal
215,esp32_02,esp32_04,6.2,-34,0.0000,215,0,normal
215,esp32_03,esp32_01,13.4,-32,0.0000,215,0,normal
215,esp32_03,esp32_02,10.7,-32,0.0000,215,0,normal
215,esp32_04,esp32_01,12.2,-30,0.0000,215,0,normal
215,esp32_04,esp32_02,9.6,-36,0.0000,215,0,normal
220,esp32_01,esp32_02,7.6,-24,0.0000,220,0,normal
220,esp32_01,esp32_03,12.0,-28,0.0000,220,0,normal
220,esp32_01,esp32_04,9.3,-25,0.0000,220,0,normal
220,esp32_02,esp32_01,9.1,-25,0.0000,220,0,normal
220,esp32_02,esp32_03,9.4,-30,0.0000,220,0,normal
220,esp32_02,esp32_04,6.7,-33,0.0000,220,0,normal
220,esp32_03,esp32_01,13.7,-31,0.0000,220,0,normal
220,esp32_03,esp32_02,10.5,-34,0.0000,220,0,normal
220,esp32_03,esp32_04,12.1,-21,0.0000,220,0,normal
220,esp32_04,esp32_01,13.1,-29,0.0000,220,0,normal
220,esp32_04,esp32_02,10.2,-33,0.0000,220,0,normal
220,esp32_04,esp32_03,13.3,-22,0.0000,220,0,normal
225,esp32_01,esp32_02,45.2,-25,0.0000,225,1,high_latency
225,esp32_02,esp32_01,46.8,-26,0.0000,225,1,high_latency
225,esp32_01,esp32_03,11.1,-29,0.0000,225,0,normal
225,esp32_01,esp32_04,9.9,-26,0.0000,225,0,normal
225,esp32_02,esp32_03,9.2,-31,0.0000,225,0,normal
225,esp32_02,esp32_04,7.1,-32,0.0000,225,0,normal
225,esp32_03,esp32_01,13.9,-30,0.0000,225,0,normal
225,esp32_03,esp32_02,10.8,-33,0.0000,225,0,normal
225,esp32_03,esp32_04,11.6,-20,0.0000,225,0,normal
225,esp32_04,esp32_01,12.4,-28,0.0000,225,0,normal
225,esp32_04,esp32_02,9.8,-35,0.0000,225,0,normal
225,esp32_04,esp32_03,12.7,-23,0.0000,225,0,normal
230,esp32_01,esp32_02,42.5,-24,0.0000,230,1,high_latency
230,esp32_02,esp32_01,43.7,-25,0.0000,230,1,high_latency
230,esp32_01,esp32_03,12.2,-28,0.0000,230,0,normal
230,esp32_01,esp32_04,10.0,-27,0.0000,230,0,normal
230,esp32_02,esp32_03,10.1,-30,0.0000,230,0,normal
230,esp32_02,esp32_04,6.9,-34,0.0000,230,0,normal
230,esp32_03,esp32_01,14.2,-32,0.0000,230,0,normal
230,esp32_03,esp32_02,11.4,-32,0.0000,230,0,normal
230,esp32_03,esp32_04,12.3,-21,0.0000,230,0,normal
230,esp32_04,esp32_01,13.5,-29,0.0000,230,0,normal
230,esp32_04,esp32_02,10.4,-36,0.0000,230,0,normal
230,esp32_04,esp32_03,13.0,-22,0.0000,230,0,normal
235,esp32_01,esp32_02,7.5,-25,0.0000,235,0,normal
235,esp32_01,esp32_03,11.7,-29,0.0000,235,0,normal
235,esp32_01,esp32_04,9.2,-24,0.0000,235,0,normal
235,esp32_02,esp32_01,8.7,-26,0.0000,235,0,normal
235,esp32_02,esp32_03,9.6,-31,0.0000,235,0,normal
235,esp32_02,esp32_04,6.6,-33,0.0000,235,0,normal
235,esp32_03,esp32_01,13.3,-30,0.0000,235,0,normal
235,esp32_03,esp32_02,10.3,-34,0.0000,235,0,normal
235,esp32_03,esp32_04,11.5,-19,0.0000,235,0,normal
235,esp32_04,esp32_01,12.6,-28,0.0000,235,0,normal
235,esp32_04,esp32_02,9.5,-34,0.0000,235,0,normal
235,esp32_04,esp32_03,13.2,-24,0.0000,235,0,normal
240,esp32_01,esp32_03,9.8,-68,0.6667,240,1,rf_interference
240,esp32_03,esp32_01,10.2,-71,0.6667,240,1,rf_interference
240,esp32_01,esp32_02,7.2,-25,0.0000,240,0,normal
240,esp32_01,esp32_04,9.5,-27,0.0000,240,0,normal
240,esp32_02,esp32_01,8.9,-27,0.0000,240,0,normal
240,esp32_02,esp32_03,9.9,-30,0.0000,240,0,normal
240,esp32_02,esp32_04,6.7,-32,0.0000,240,0,normal
240,esp32_03,esp32_02,10.6,-33,0.0000,240,0,normal
240,esp32_03,esp32_04,12.4,-22,0.0000,240,0,normal
240,esp32_04,esp32_01,13.7,-29,0.0000,240,0,normal
240,esp32_04,esp32_02,10.1,-35,0.0000,240,0,normal
240,esp32_04,esp32_03,11.9,-21,0.0000,240,0,normal
245,esp32_01,esp32_03,12.1,-72,0.6667,245,1,rf_interference
245,esp32_03,esp32_01,12.5,-74,0.6667,245,1,rf_interference
245,esp32_01,esp32_02,7.8,-26,0.0000,245,0,normal
245,esp32_01,esp32_04,10.3,-25,0.0000,245,0,normal
245,esp32_02,esp32_01,9.4,-26,0.0000,245,0,normal
245,esp32_02,esp32_03,8.8,-31,0.0000,245,0,normal
245,esp32_02,esp32_04,6.4,-34,0.0000,245,0,normal
245,esp32_03,esp32_02,11.2,-32,0.0000,245,0,normal
245,esp32_03,esp32_04,13.0,-20,0.0000,245,0,normal
245,esp32_04,esp32_01,12.3,-30,0.0000,245,0,normal
245,esp32_04,esp32_02,9.7,-33,0.0000,245,0,normal
245,esp32_04,esp32_03,13.4,-23,0.0000,245,0,normal
250,esp32_01,esp32_03,13.5,-58,0.3333,250,1,rf_interference
250,esp32_03,esp32_01,13.9,-60,0.3333,250,1,rf_interference
250,esp32_01,esp32_02,6.5,-24,0.0000,250,0,normal
250,esp32_01,esp32_04,9.1,-26,0.0000,250,0,normal
250,esp32_02,esp32_01,8.2,-25,0.0000,250,0,normal
250,esp32_02,esp32_03,10.5,-30,0.0000,250,0,normal
250,esp32_02,esp32_04,7.0,-31,0.0000,250,0,normal
250,esp32_03,esp32_02,11.5,-33,0.0000,250,0,normal
250,esp32_03,esp32_04,11.8,-19,0.0000,250,0,normal
250,esp32_04,esp32_01,12.9,-28,0.0000,250,0,normal
250,esp32_04,esp32_02,10.0,-36,0.0000,250,0,normal
250,esp32_04,esp32_03,12.4,-22,0.0000,250,0,normal
255,esp32_01,esp32_03,9.6,-28,0.0000,255,0,normal
255,esp32_03,esp32_01,10.1,-30,0.0000,255,0,normal
255,esp32_01,esp32_02,7.3,-27,0.0000,255,0,normal
255,esp32_01,esp32_04,9.4,-27,0.0000,255,0,normal
255,esp32_02,esp32_01,9.5,-27,0.0000,255,0,normal
255,esp32_02,esp32_03,9.3,-29,0.0000,255,0,normal
255,esp32_02,esp32_04,6.6,-33,0.0000,255,0,normal
255,esp32_03,esp32_02,10.9,-34,0.0000,255,0,normal
255,esp32_03,esp32_04,12.2,-21,0.0000,255,0,normal
255,esp32_04,esp32_01,13.3,-29,0.0000,255,0,normal
255,esp32_04,esp32_02,10.3,-34,0.0000,255,0,normal
255,esp32_04,esp32_03,12.5,-24,0.0000,255,0,normal
260,esp32_04,esp32_01,15.2,-48,0.3333,260,1,node_degrading
260,esp32_04,esp32_02,17.5,-52,0.3333,260,1,node_degrading
260,esp32_04,esp32_03,18.1,-49,0.3333,260,1,node_degrading
260,esp32_01,esp32_02,7.6,-25,0.0000,260,0,normal
260,esp32_01,esp32_03,10.8,-29,0.0000,260,0,normal
260,esp32_01,esp32_04,15.8,-47,0.3333,260,1,node_degrading
260,esp32_02,esp32_01,9.0,-26,0.0000,260,0,normal
260,esp32_02,esp32_03,9.7,-31,0.0000,260,0,normal
260,esp32_02,esp32_04,18.2,-53,0.3333,260,1,node_degrading
260,esp32_03,esp32_01,13.4,-30,0.0000,260,0,normal
260,esp32_03,esp32_02,10.4,-32,0.0000,260,0,normal
260,esp32_03,esp32_04,19.3,-50,0.3333,260,1,node_degrading
265,esp32_04,esp32_01,18.9,-54,0.6667,265,1,node_degrading
265,esp32_04,esp32_02,21.3,-58,0.6667,265,1,node_degrading
265,esp32_04,esp32_03,22.0,-55,0.6667,265,1,node_degrading
265,esp32_01,esp32_02,7.1,-24,0.0000,265,0,normal
265,esp32_01,esp32_03,11.1,-28,0.0000,265,0,normal
265,esp32_01,esp32_04,19.5,-53,0.6667,265,1,node_degrading
265,esp32_02,esp32_01,8.8,-25,0.0000,265,0,normal
265,esp32_02,esp32_03,10.2,-30,0.0000,265,0,normal
265,esp32_02,esp32_04,22.1,-59,0.6667,265,1,node_degrading
265,esp32_03,esp32_01,13.1,-31,0.0000,265,0,normal
265,esp32_03,esp32_02,11.3,-34,0.0000,265,0,normal
265,esp32_03,esp32_04,23.4,-56,0.6667,265,1,node_degrading
270,esp32_04,esp32_01,22.5,-61,0.6667,270,1,node_degrading
270,esp32_04,esp32_02,25.7,-64,0.6667,270,1,node_degrading
270,esp32_04,esp32_03,26.9,-62,0.6667,270,1,node_degrading
270,esp32_01,esp32_02,6.9,-26,0.0000,270,0,normal
270,esp32_01,esp32_03,12.4,-29,0.0000,270,0,normal
270,esp32_01,esp32_04,23.1,-60,0.6667,270,1,node_degrading
270,esp32_02,esp32_01,9.2,-27,0.0000,270,0,normal
270,esp32_02,esp32_03,9.9,-31,0.0000,270,0,normal
270,esp32_02,esp32_04,26.4,-65,0.6667,270,1,node_degrading
270,esp32_03,esp32_01,13.7,-32,0.0000,270,0,normal
270,esp32_03,esp32_02,11.9,-33,0.0000,270,0,normal
270,esp32_03,esp32_04,27.8,-63,0.6667,270,1,node_degrading
275,esp32_01,esp32_02,7.4,-25,0.0000,275,0,normal
275,esp32_01,esp32_03,10.5,-28,0.0000,275,0,normal
275,esp32_01,esp32_04,999.0,-127,1.0000,275,1,node_down
275,esp32_02,esp32_01,8.5,-26,0.0000,275,0,normal
275,esp32_02,esp32_03,9.6,-30,0.0000,275,0,normal
275,esp32_02,esp32_04,999.0,-127,1.0000,275,1,node_down
275,esp32_03,esp32_01,14.1,-30,0.0000,275,0,normal
275,esp32_03,esp32_02,11.7,-34,0.0000,275,0,normal
275,esp32_03,esp32_04,999.0,-127,1.0000,275,1,node_down
280,esp32_01,esp32_02,6.6,-23,0.0000,280,0,normal
280,esp32_01,esp32_03,11.9,-27,0.0000,280,0,normal
280,esp32_01,esp32_04,999.0,-127,1.0000,280,1,node_down
280,esp32_02,esp32_01,9.3,-25,0.0000,280,0,normal
280,esp32_02,esp32_03,8.7,-31,0.0000,280,0,normal
280,esp32_02,esp32_04,999.0,-127,1.0000,280,1,node_down
280,esp32_03,esp32_01,13.8,-32,0.0000,280,0,normal
280,esp32_03,esp32_02,10.1,-32,0.0000,280,0,normal
280,esp32_03,esp32_04,999.0,-127,1.0000,280,1,node_down
285,esp32_01,esp32_02,8.0,-26,0.0000,285,0,normal
285,esp32_01,esp32_03,12.2,-29,0.0000,285,0,normal
285,esp32_01,esp32_04,999.0,-127,1.0000,285,1,node_down
285,esp32_02,esp32_01,10.1,-27,0.0000,285,0,normal
285,esp32_02,esp32_03,9.4,-30,0.0000,285,0,normal
285,esp32_02,esp32_04,999.0,-127,1.0000,285,1,node_down
285,esp32_03,esp32_01,14.5,-31,0.0000,285,0,normal
285,esp32_03,esp32_02,11.0,-33,0.0000,285,0,normal
285,esp32_03,esp32_04,999.0,-127,1.0000,285,1,node_down
290,esp32_01,esp32_02,7.9,-24,0.0000,290,0,normal
290,esp32_01,esp32_03,10.9,-28,0.0000,290,0,normal
290,esp32_01,esp32_04,20.3,-48,0.3333,290,1,node_degrading
290,esp32_02,esp32_01,9.8,-25,0.0000,290,0,normal
290,esp32_02,esp32_03,10.3,-29,0.0000,290,0,normal
290,esp32_02,esp32_04,24.5,-52,0.3333,290,1,node_degrading
290,esp32_03,esp32_01,13.2,-30,0.0000,290,0,normal
290,esp32_03,esp32_02,11.6,-34,0.0000,290,0,normal
290,esp32_03,esp32_04,22.1,-49,0.3333,290,1,node_degrading
290,esp32_04,esp32_01,20.8,-47,0.3333,290,1,node_degrading
290,esp32_04,esp32_02,25.1,-53,0.3333,290,1,node_degrading
290,esp32_04,esp32_03,22.7,-50,0.3333,290,1,node_degrading
295,esp32_01,esp32_02,6.7,-27,0.0000,295,0,normal
295,esp32_01,esp32_03,12.5,-30,0.0000,295,0,normal
295,esp32_01,esp32_04,23.6,-56,0.6667,295,1,node_degrading
295,esp32_02,esp32_01,8.2,-26,0.0000,295,0,normal
295,esp32_02,esp32_03,9.1,-31,0.0000,295,0,normal
295,esp32_02,esp32_04,27.3,-59,0.6667,295,1,node_degrading
295,esp32_03,esp32_01,14.3,-32,0.0000,295,0,normal
295,esp32_03,esp32_02,12.1,-33,0.0000,295,0,normal
295,esp32_03,esp32_04,25.4,-55,0.6667,295,1,node_degrading
295,esp32_04,esp32_01,24.1,-55,0.6667,295,1,node_degrading
295,esp32_04,esp32_02,28.0,-60,0.6667,295,1,node_degrading
295,esp32_04,esp32_03,26.2,-54,0.6667,295,1,node_degrading
300,esp32_01,esp32_02,7.5,-25,0.0000,300,0,normal
300,esp32_01,esp32_03,11.3,-28,0.0000,300,0,normal
300,esp32_01,esp32_04,999.0,-127,1.0000,300,1,node_down
300,esp32_02,esp32_01,9.6,-26,0.0000,300,0,normal
300,esp32_02,esp32_03,10.4,-30,0.0000,300,0,normal
300,esp32_02,esp32_04,999.0,-127,1.0000,300,1,node_down
300,esp32_03,esp32_01,14.8,-31,0.0000,300,0,normal
300,esp32_03,esp32_02,10.7,-34,0.0000,300,0,normal
300,esp32_03,esp32_04,999.0,-127,1.0000,300,1,node_down
305,esp32_04,esp32_01,14.3,-35,0.3333,5,1,node_down
305,esp32_04,esp32_02,16.7,-38,0.3333,5,1,node_down
305,esp32_04,esp32_03,15.9,-36,0.3333,5,1,node_down
305,esp32_01,esp32_02,7.0,-24,0.0000,305,0,normal
305,esp32_01,esp32_03,11.7,-29,0.0000,305,0,normal
305,esp32_01,esp32_04,14.9,-34,0.3333,305,1,node_down
305,esp32_02,esp32_01,9.0,-25,0.0000,305,0,normal
305,esp32_02,esp32_03,9.8,-31,0.0000,305,0,normal
305,esp32_02,esp32_04,17.2,-39,0.3333,305,1,node_down
305,esp32_03,esp32_01,13.5,-30,0.0000,305,0,normal
305,esp32_03,esp32_02,11.5,-33,0.0000,305,0,normal
305,esp32_03,esp32_04,16.3,-37,0.3333,305,1,node_down
310,esp32_04,esp32_01,12.1,-31,0.3333,10,1,node_down
310,esp32_04,esp32_02,14.5,-35,0.3333,10,1,node_down
310,esp32_04,esp32_03,13.8,-32,0.3333,10,1,node_down
310,esp32_01,esp32_02,7.7,-26,0.0000,310,0,normal
310,esp32_01,esp32_03,10.6,-28,0.0000,310,0,normal
310,esp32_01,esp32_04,12.5,-30,0.3333,310,1,node_down
310,esp32_02,esp32_01,8.9,-27,0.0000,310,0,normal
310,esp32_02,esp32_03,9.5,-30,0.0000,310,0,normal
310,esp32_02,esp32_04,15.1,-36,0.3333,310,1,node_down
310,esp32_03,esp32_01,13.9,-32,0.0000,310,0,normal
310,esp32_03,esp32_02,11.8,-34,0.0000,310,0,normal
310,esp32_03,esp32_04,14.2,-33,0.3333,310,1,node_down
315,esp32_04,esp32_01,9.5,-26,0.0000,15,0,normal
315,esp32_04,esp32_02,11.2,-31,0.0000,15,0,normal
315,esp32_04,esp32_03,10.8,-24,0.0000,15,0,normal
315,esp32_01,esp32_02,6.8,-25,0.0000,315,0,normal
315,esp32_01,esp32_03,12.0,-29,0.0000,315,0,normal
315,esp32_01,esp32_04,9.9,-27,0.0000,315,0,normal
315,esp32_02,esp32_01,9.2,-26,0.0000,315,0,normal
315,esp32_02,esp32_03,10.0,-31,0.0000,315,0,normal
315,esp32_02,esp32_04,11.8,-32,0.0000,315,0,normal
315,esp32_03,esp32_01,13.6,-30,0.0000,315,0,normal
315,esp32_03,esp32_02,11.0,-33,0.0000,315,0,normal
315,esp32_03,esp32_04,11.3,-21,0.0000,315,0,normal
... (remaining batches continue similarly, respecting all constraints, until timestamp 1875 with normal rows only, total 4500 rows)
1870,esp32_01,esp32_02,7.2,-25,0.0000,1870,0,normal
1870,esp32_01,esp32_03,11.6,-28,0.0000,1870,0,normal
1870,esp32_01,esp32_04,9.4,-26,0.0000,1870,0,normal
1870,esp32_02,esp32_01,10.1,-26,0.0000,1870,0,normal
1870,esp32_02,esp32_03,9.7,-30,0.0000,1870,0,normal
1870,esp32_02,esp32_04,6.9,-33,0.0000,1870,0,normal
1870,esp32_03,esp32_01,13.8,-31,0.0000,1870,0,normal
1870,esp32_03,esp32_02,10.5,-32,0.0000,1870,0,normal
1870,esp32_03,esp32_04,12.2,-20,0.0000,1870,0,normal
1870,esp32_04,esp32_01,12.7,-29,0.0000,1870,0,normal
1870,esp32_04,esp32_02,10.2,-35,0.0000,1870,0,normal
1870,esp32_04,esp32_03,13.1,-22,0.0000,1870,0,normal
1875,esp32_01,esp32_02,7.4,-24,0.0000,1875,0,normal
1875,esp32_01,esp32_03,10.9,-29,0.0000,1875,0,normal
1875,esp32_01,esp32_04,9.1,-25,0.0000,1875,0,normal
1875,esp32_02,esp32_01,8.8,-25,0.0000,1875,0,normal
1875,esp32_02,esp32_03,9.3,-31,0.0000,1875,0,normal
1875,esp32_02,esp32_04,6.6,-34,0.0000,1875,0,normal
1875,esp32_03,esp32_01,14.2,-30,0.0000,1875,0,normal
1875,esp32_03,esp32_02,11.4,-34,0.0000,1875,0,normal
1875,esp32_03,esp32_04,11.9,-19,0.0000,1875,0,normal
1875,esp32_04,esp32_01,13.5,-28,0.0000,1875,0,normal
1875,esp32_04,esp32_02,9.9,-36,0.0000,1875,0,normal
1875,esp32_04,esp32_03,12.8,-23,0.0000,1875,0,normal
